"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 1:30 AM,"Amaal Mallik",7.858354E7,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","https://t.co/KHFyUgVi2t

My superstar friend @HardKaurWorld is nominated at @mtvema?! 

Vote for her #EMAsOnVh1 @Vivo_India 

Go Amaalians",,,57.0,9.156453942809641E17
10/4/17 5:03 PM,"MTV Splitsvilla",1.225632804E9,,-1.0,"en","<a href='https://studio.twitter.com' rel='nofollow'>Media Studio</a>","We know you're terribly sad to watch Anmol leave the villa without facing the Oracle with Mohit. Watch what they ha… https://t.co/ujEDUGralS",,,24.0,9.1551775956751974E17
10/3/17 6:05 PM,"Vivo Philippines",7.1556034229885747E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Over 1500 emojis, Face ID Access, VR mode, the possibilities on the #VivoV7Plus and Android Nougat 7.1 are infinite… https://t.co/UpbcLHlJyg",,,53.0,9.1517084292062003E17
10/5/17 4:13 PM,"Deneb Luna",5.43085251E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @PrimeVideoMX: Ver Thursday Night Football en vivo por https://t.co/6GP86l3E1e este jueves. #TNFonPrimeVideo https://t.co/c0qxA1rGVk",,,119.0,9.1586749703908966E17
10/5/17 4:12 PM,"Thunder Match Tech",1.45153907E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Capture memorable moment with vivo V7+ 16MP Rear Camera.
#vivoMalaysia #V7plus #16MP #ClearerSelfie #PerfectShot https://t.co/eFVKJtexk5",,,0.0,9.1586724046503117E17
10/5/17 4:09 PM,"vivian",3.03374487E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Carter has me up feeding him oatmeal it's 4:09am",,,0.0,9.1586664701721395E17
10/5/17 4:09 PM,"????? HTL •••••???",8.9112252112644915E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @MTVSplitsvilla: We know you're terribly sad to watch Anmol leave the villa without facing the Oracle with Mohit. Watch what they have t…",,,24.0,9.1586651223323853E17
10/5/17 4:08 PM,"M. Fajar Mardiansyah",8.7211686680567808E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @vivo_malaysia: Grab your vivo V7+ and protect your privacy with Face Access. The new facial recognition unlocking system allows you to…",,,97.0,9.1586637942475162E17
10/5/17 4:08 PM,"M. Fajar Mardiansyah",8.7211686680567808E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @vivo_malaysia: Capture memorable moment with vivo V7+ 16MP Rear Camera.

#vivoMalaysia #V7plus #16MP #ClearerSelfie #PerfectShot https:…",,,81.0,9.1586629136533914E17
10/5/17 4:08 PM,"Salsa Warriors",2.65176039E9,,-1.0,"en","<a href='http://32oneweb.com' rel='nofollow'>Salsa Warriors Radio</a>","Now Playing on Salsa Warriors Son35, Son 4 Cuerdas (En Vivo) by Bobby Valentin  https://t.co/dJY5nlOcb8",,,0.0,9.1586616495333786E17
10/5/17 4:04 PM,"El' Patron",7.3270727489293517E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MisterMos: I’d walk around yelling “ke nwa Vivo!!” https://t.co/ELurNEM9H6",,,13.0,9.1586524849365811E17
10/5/17 4:01 PM,"GadgetIn",2.3219758E8,,-1.0,"en","<a href='http://www.google.com/' rel='nofollow'>Google</a>","UNBOXING VIVO V7+ INDONESIA!: https://t.co/HfVA4POzJG via @YouTube",,,0.0,9.1586440119811277E17
10/5/17 4:00 PM,"Syd",6.6686681E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @MisterMos: I’d walk around yelling “ke nwa Vivo!!” https://t.co/ELurNEM9H6",,,13.0,9.1586433066663936E17
10/5/17 4:00 PM,"Subhadra Arjun",9.003876761922601E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @KarthikStats: Social issues @TamilBigBoss @vijaytelevision @Vivo_India https://t.co/tdwpRuNEve",,,21.0,9.1586429476338893E17
10/5/17 4:00 PM,"Neal Asher",9.0657585E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","A super-elastic surgical glue that sticks and seals in vivo, even when tissues are moving https://t.co/xWEtYUO65X via @medical_xpress",,,0.0,9.1586417774236058E17
10/5/17 4:00 PM,"erpecnews live",7.3770033164833997E17,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","Vivo Morocco opens first fuel station with convenience store and fresh food https://t.co/FLkiTWwjlZ
#cstore #news https://t.co/qAofMOXotS",,,0.0,9.1586413501487104E17
10/5/17 3:59 PM,"Vineet Saigal",1.46001768E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @VIVOHealthcare1: VIVO carved out Neetu's dream to be a successful Dialysis Technician.  https://t.co/eMLAUgbqjr @NSDCINDIA @MSDESkillIn…",,,1.0,9.158640801826775E17
10/5/17 3:59 PM,"Surya Prakash Sp",8.2128456772204954E17,"mathusan472",3.010405108E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@mathusan472 @Mushfiq28834055 @vijaytelevision @Vivo_India @Nafeez_Arav @iamharishkalyan @AravArmy @RahulCastro i love #Harish",,,0.0,9.1586400708443341E17
10/5/17 3:58 PM,"Sierra Leone",2.70393782E8,"Tebogo_Moolman",2.77652207E8,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Tebogo_Moolman The classic broer! I loved that car. Now we have the Vivo GT?",,,0.0,9.1586366483765658E17
10/5/17 3:57 PM,"Pakistan Today",1.88669444E8,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @Profitpk: Vivo commits to invest $30m in Pakistan

https://t.co/L8ZGLVqob7",,,1.0,9.158635124586496E17
10/5/17 3:55 PM,"More News",3.7884394E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","The smartphone company Vivo is making strong roots in Pakistan by taking smart measure ?
https://t.co/6QoRkyPEet
#MoreNews @vivopakistan",,,0.0,9.1586308888427725E17
10/5/17 3:55 PM,"Venecam Studio",3.045060735E9,,-1.0,"en","<a href='http://www.botize.com' rel='nofollow'>Botize</a>","The model alurasweets40 is now live! En vivo por https://t.co/yRYzRyjCYU #camgirl #sex #webcam https://t.co/zjqF4zusei",,,0.0,9.1586294618145997E17
10/5/17 3:54 PM,"Rishab Mittal",2.92378183E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MTVSplitsvilla: We know you're terribly sad to watch Anmol leave the villa without facing the Oracle with Mohit. Watch what they have t…",,,24.0,9.158627703395328E17
10/5/17 3:54 PM,"Aleeeeee ?",1.487458544E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @GirlPosts: October: Spooky Bitch 
November: Fat Bitch 
December: Santa’s bitch 
January: New Year, New Bitch",,,18175.0,9.1586274027053466E17
10/5/17 3:53 PM,"wasim.h.memon",5.58143286E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MTVSplitsvilla: Wow! Who would've even imagined that Nachiket and Anmol are an ideal match? Watch it till the end. It'll be worth it! @…",,,7.0,9.158625774727168E17
10/5/17 3:53 PM,"Neo Blaque",1.01040161E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Hypothyroidism is a common issue for cows, will you be monitoring that with increased iodine ingestion in vivo? https://t.co/gLpQF1nie8",,,0.0,9.158625516316713E17
10/5/17 3:53 PM,"100% actual Geoff",4.597686E7,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @DrYobbo: That in vivo test for CTE is going to be about five years late for old mate, sadly https://t.co/R8l5Ipa3PA",,,1.0,9.1586252147451494E17
10/5/17 3:52 PM,"Rishab Mittal",2.92378183E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MTVSplitsvilla: Wow! Who would've even imagined that Nachiket and Anmol are an ideal match? Watch it till the end. It'll be worth it! @…",,,7.0,9.1586222776017306E17
10/5/17 3:52 PM,"Flare Magazine",1.215790063E9,,-1.0,"en","<a href='http://www.google.com/' rel='nofollow'>Google</a>","Vivo Unveils V7+ at the Glamourous Brand Launch Event in Pakistan https://t.co/WXjwFwiC2e",,,0.0,9.1586218477271859E17
10/5/17 3:51 PM,"Nayaaaaaa  ?",4.04611958E8,,-1.0,"en","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","new arrival VIVO V7plus ( 24MP Clearer Selfie Perfect Camera )
* RAM… https://t.co/ma7wblyyWG",-6.22384699,106.70841714,0.0,9.1586192083334758E17
10/5/17 3:51 PM,"?",8.3038796708878746E17,"Hunhan_turkey",8.9535136115560448E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Hunhan_turkey the post was sent from VIVO lmao",,,0.0,9.1586187004892365E17
10/5/17 3:50 PM,"Paul",8.7615111711298355E17,,-1.0,"en","<a href='http://www.concreteearthwork.com/' rel='nofollow'>Contest_321</a>","RT @suruchi_mehta3: @adytudedotcom ?VIVO
?MI
?APPLE
?MICROMAX
?SAMSUNG
#contest #contestalert #PlayInspire  #explorewithhonor

Join
@hellol…",,,2.0,9.1586186032234086E17
10/5/17 3:50 PM,"Hetal Rawat ?",7.2537298100689715E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @suruchi_mehta3: @adytudedotcom ?VIVO
?MI
?APPLE
?MICROMAX
?SAMSUNG
#contest #contestalert #PlayInspire  #explorewithhonor

Join
@hellol…",,,2.0,9.1586177717004288E17
10/5/17 3:49 PM,"?",8.3038796708878746E17,"Hunhan_turkey",8.9535136115560448E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Hunhan_turkey sehun is in Philippines ? and the post was sent from VIVO, but Sehun doesn't have vivo lmao",,,0.0,9.1586148116986675E17
10/5/17 3:49 PM,"Suruchi Mehta",7.770816364751831E17,"adytudedotcom",2.903468137E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@adytudedotcom ?VIVO
?MI
?APPLE
?MICROMAX
?SAMSUNG
#contest #contestalert #PlayInspire  #explorewithhonor

Join… https://t.co/9BPrnjEgSD",,,2.0,9.1586144972934758E17
10/5/17 3:49 PM,"Eddy Nuptials",8.660271E7,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MisterMos: I’d walk around yelling “ke nwa Vivo!!” https://t.co/ELurNEM9H6",,,13.0,9.1586141067613798E17
10/5/17 3:46 PM,"Rajesh Goswami",3.186894212E9,,-1.0,"en","<a href='http://www.google.com/' rel='nofollow'>Google</a>","I liked a @YouTube video https://t.co/YOhdomei7c Vivo V7 Plus Postmortem - My Opinions - Don't Buy Sh*T",,,0.0,9.1586077953404518E17
10/5/17 3:45 PM,"J-q Jhane",3.85847039E8,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","LF : CP CASE
ONE PIECE ANIMATED DESIGN
For VIVO Y53 and JS2 samsung",,,0.0,9.1586048458212147E17
10/5/17 3:45 PM,"Tall & Dark",5.043505E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @MisterMos: I’d walk around yelling “ke nwa Vivo!!” https://t.co/ELurNEM9H6",,,13.0,9.1586044727385702E17
10/5/17 3:42 PM,"JdSgVeBp",8.4040483935177933E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Joey De Leon's comment is one of the reasons why people suffering from depression refuse to seek help.",,,1.0,9.1585965150528307E17
10/5/17 3:41 PM,"sara",7.9480262538013082E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @MTVSplitsvilla: Wow! Who would've even imagined that Nachiket and Anmol are an ideal match? Watch it till the end. It'll be worth it! @…",,,7.0,9.1585952599062938E17
10/5/17 3:41 PM,"Umair Khan",7.7244476948192051E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @MTVSplitsvilla: Wow! Who would've even imagined that Nachiket and Anmol are an ideal match? Watch it till the end. It'll be worth it! @…",,,7.0,9.1585943102744166E17
